Admin2,Province_State,Lat,Long_,Deaths,Combined_Key
Shelby,Alabama,33.2688,-86.66232561,5,"Shelby, Alabama, US"
Shelby,Illinois,39.39134,-88.80611122,0,"Shelby, Illinois, US"
Shelby,Indiana,39.52306,-85.7915857,2,"Shelby, Indiana, US"
Shelby,Iowa,41.68501,-95.31015553,0,"Shelby, Iowa, US"
Shelby,Kentucky,38.21476,-85.194223,0,"Shelby, Kentucky, US"
Shelby,Missouri,39.79743,-92.07634971,0,"Shelby, Missouri, US"
Shelby,Ohio,40.33163,-84.20258189,0,"Shelby, Ohio, US"
Shelby,Tennessee,35.18648,-89.89692423,20,"Shelby, Tennessee, US"
Shelby,Texas,31.79211,-94.14550696,0,"Shelby, Texas, US"
Shenandoah,Virginia,38.85905,-78.56813762,0,"Shenandoah, Virginia, US"
Sherburne,Minnesota,45.44447,-93.77617511,0,"Sherburne, Minnesota, US"
Sheridan,Wyoming,44.79049,-106.8862389,0,"Sheridan, Wyoming, US"
Sherman,Oregon,45.41502,-120.6827834,0,"Sherman, Oregon, US"
Shiawassee,Michigan,42.95393,-84.14585902,0,"Shiawassee, Michigan, US"
Sibley,Minnesota,44.57966,-94.23164924,0,"Sibley, Minnesota, US"
Silver Bow,Montana,45.90019,-112.6620092,0,"Silver Bow, Montana, US"
Simpson,Kentucky,36.74058,-86.58047435,1,"Simpson, Kentucky, US"
Simpson,Mississippi,31.91282,-89.91716179,0,"Simpson, Mississippi, US"
Sioux,Iowa,43.08221,-96.1767568,0,"Sioux, Iowa, US"
Sioux,North Dakota,46.11323,-101.0440149,0,"Sioux, North Dakota, US"
Siskiyou,California,41.59199,-122.5407434,0,"Siskiyou, California, US"
Skagit,Washington,48.48171,-121.766131,5,"Skagit, Washington, US"
Skamania,Washington,46.02409,-121.9164403,0,"Skamania, Washington, US"
Slope,North Dakota,46.44738,-103.4601547,0,"Slope, North Dakota, US"
Smith,Mississippi,32.01745,-89.50644846,1,"Smith, Mississippi, US"
Smith,Tennessee,36.2536,-85.95411046,0,"Smith, Tennessee, US"
Smith,Texas,32.37474,-95.2717568,2,"Smith, Texas, US"
Smyth,Virginia,36.84456,-81.53344948,0,"Smyth, Virginia, US"
Snohomish,Washington,48.04616,-121.7170703,64,"Snohomish, Washington, US"
Snyder,Pennsylvania,40.77129,-77.06840691,1,"Snyder, Pennsylvania, US"
Socorro,New Mexico,34.00715,-106.9298354,0,"Socorro, New Mexico, US"
Solano,California,38.26827,-121.9357113,2,"Solano, California, US"
Somerset,Maine,45.5123,-69.95995554,0,"Somerset, Maine, US"
Somerset,Maryland,38.11635,-75.75118623,0,"Somerset, Maryland, US"
Somerset,New Jersey,40.56466,-74.61683016,69,"Somerset, New Jersey, US"
Somerset,Pennsylvania,39.97173,-79.02699593,0,"Somerset, Pennsylvania, US"
Sonoma,California,38.52746,-122.8862506,1,"Sonoma, California, US"
Southampton,Virginia,36.72231,-77.10642712,0,"Southampton, Virginia, US"
Southeast Fairbanks,Alaska,63.87692,-143.2127643,0,"Southeast Fairbanks, Alaska, US"
Spalding,Georgia,33.2631,-84.28013991,4,"Spalding, Georgia, US"
Spartanburg,South Carolina,34.9296,-81.99225984,4,"Spartanburg, South Carolina, US"
Spencer,Indiana,38.0152,-87.0079644,0,"Spencer, Indiana, US"
Spencer,Kentucky,38.03224,-85.32749335,0,"Spencer, Kentucky, US"
Spink,South Dakota,44.93838,-98.34626602,0,"Spink, South Dakota, US"
Spokane,Washington,47.62113,-117.4046494,17,"Spokane, Washington, US"
Spotsylvania,Virginia,38.18574,-77.655399,0,"Spotsylvania, Virginia, US"
St. Bernard,Louisiana,29.87762,-89.51887093,10,"St. Bernard, Louisiana, US"
St. Charles,Louisiana,29.9071,-90.35555967,23,"St. Charles, Louisiana, US"
St. Charles,Missouri,38.77876,-90.66662425,11,"St. Charles, Missouri, US"
St. Clair,Alabama,33.71902,-86.31029372,0,"St. Clair, Alabama, US"
St. Clair,Illinois,38.46996,-89.93063427,5,"St. Clair, Illinois, US"
St. Clair,Michigan,42.92655,-82.67937954,4,"St. Clair, Michigan, US"
St. Clair,Missouri,38.03699,-93.77631447,0,"St. Clair, Missouri, US"
St. Croix,Wisconsin,45.03437,-92.45000068,0,"St. Croix, Wisconsin, US"
St. Francis,Arkansas,35.02202,-90.74828138,0,"St. Francis, Arkansas, US"
St. Francois,Missouri,37.81214,-90.47598685,1,"St. Francois, Missouri, US"
St. Helena,Louisiana,30.8221,-90.71013176,0,"St. Helena, Louisiana, US"
St. James,Louisiana,30.02532,-90.80212061,9,"St. James, Louisiana, US"
St. John the Baptist,Louisiana,30.12597,-90.4753503,37,"St. John the Baptist, Louisiana, US"
St. Johns,Florida,29.90097,-81.43589967,2,"St. Johns, Florida, US"
St. Joseph,Indiana,41.61757,-86.29040834,2,"St. Joseph, Indiana, US"
St. Joseph,Michigan,41.91442,-85.52797979,0,"St. Joseph, Michigan, US"
St. Landry,Louisiana,30.59724,-92.00135806,6,"St. Landry, Louisiana, US"
St. Lawrence,New York,44.49762,-75.06550039,0,"St. Lawrence, New York, US"
St. Louis,Minnesota,47.60484,-92.46879855,4,"St. Louis, Minnesota, US"
St. Louis,Missouri,38.6377,-90.4458375,33,"St. Louis, Missouri, US"
St. Louis City,Missouri,38.63556,-90.24349225,13,"St. Louis City, Missouri, US"
St. Lucie,Florida,27.37764,-80.47106649,6,"St. Lucie, Florida, US"
St. Martin,Louisiana,30.13112,-91.61403569,6,"St. Martin, Louisiana, US"
St. Mary,Louisiana,29.69262,-91.44702164,1,"St. Mary, Louisiana, US"
St. Mary's,Maryland,38.30058,-76.6062928,0,"St. Mary's, Maryland, US"
St. Tammany,Louisiana,30.40943,-89.95642711,27,"St. Tammany, Louisiana, US"
Stafford,Kansas,38.03101,-98.71762001,0,"Stafford, Kansas, US"
Stafford,Virginia,38.41759,-77.45917053,0,"Stafford, Virginia, US"
Stanislaus,California,37.55862,-120.9970722,0,"Stanislaus, California, US"
Stanly,North Carolina,35.31648,-80.25093221,1,"Stanly, North Carolina, US"
Stanton,Nebraska,41.91698,-97.19394708,0,"Stanton, Nebraska, US"
Stark,Illinois,41.0931,-89.79745866,0,"Stark, Illinois, US"
Stark,North Dakota,46.80851,-102.6576326,2,"Stark, North Dakota, US"
Stark,Ohio,40.81482,-81.36437305,8,"Stark, Ohio, US"
Starke,Indiana,41.2789,-86.64686895,0,"Starke, Indiana, US"
Starr,Texas,26.5615,-98.73892358,0,"Starr, Texas, US"
Staunton,Virginia,38.15966,-79.05979937,0,"Staunton, Virginia, US"
Ste. Genevieve,Missouri,37.8909,-90.1949941,1,"Ste. Genevieve, Missouri, US"
Stearns,Minnesota,45.55193,-94.61078221,0,"Stearns, Minnesota, US"
Steele,Minnesota,44.0224,-93.22627088,0,"Steele, Minnesota, US"
Stephens,Georgia,34.55151,-83.29405315,0,"Stephens, Georgia, US"
Stephens,Oklahoma,34.48557,-97.85141892,1,"Stephens, Oklahoma, US"
Stephens,Texas,32.73553,-98.83631615,0,"Stephens, Texas, US"
Stephenson,Illinois,42.35129,-89.662598,0,"Stephenson, Illinois, US"
Steuben,Indiana,41.64424,-85.00101094,1,"Steuben, Indiana, US"
Steuben,New York,42.26891,-77.3829924,6,"Steuben, New York, US"
Stevens,Kansas,37.1923,-101.3118967,0,"Stevens, Kansas, US"
Stevens,Washington,48.40035,-117.8542701,0,"Stevens, Washington, US"
Stewart,Georgia,32.07997,-84.83208037,0,"Stewart, Georgia, US"
Stewart,Tennessee,36.50235,-87.83920548,0,"Stewart, Tennessee, US"
Stillwater,Montana,45.67071,-109.3950061,0,"Stillwater, Montana, US"
Stoddard,Missouri,36.85572,-89.9444155,0,"Stoddard, Missouri, US"
Stokes,North Carolina,36.4018,-80.23893369,0,"Stokes, North Carolina, US"
Stone,Arkansas,35.86252,-92.15684085,0,"Stone, Arkansas, US"
Stone,Mississippi,30.79188,-89.11547539,0,"Stone, Mississippi, US"
Stone,Missouri,36.75,-93.45256475,0,"Stone, Missouri, US"
Story,Iowa,42.03621,-93.46499005,0,"Story, Iowa, US"
Strafford,New Hampshire,43.29183,-71.02336013,0,"Strafford, New Hampshire, US"
Stutsman,North Dakota,46.97963,-98.95637318,0,"Stutsman, North Dakota, US"
Sublette,Wyoming,42.76558,-109.9130922,0,"Sublette, Wyoming, US"
Suffolk,Massachusetts,42.32795,-71.07850442,48,"Suffolk, Massachusetts, US"
Suffolk,New York,40.8832,-72.8012172,414,"Suffolk, New York, US"
Suffolk,Virginia,36.70155,-76.63603554,0,"Suffolk, Virginia, US"
Sullivan,Indiana,39.08952,-87.41414469,0,"Sullivan, Indiana, US"
Sullivan,New Hampshire,43.36094,-72.22203125,0,"Sullivan, New Hampshire, US"
Sullivan,New York,41.71579,-74.76394559,7,"Sullivan, New York, US"
Sullivan,Pennsylvania,41.44635,-76.51246591,0,"Sullivan, Pennsylvania, US"
Sullivan,Tennessee,36.51241,-82.30412917,1,"Sullivan, Tennessee, US"
Summit,Colorado,39.63803,-106.1150762,0,"Summit, Colorado, US"
Summit,Ohio,41.12465,-81.53123079,12,"Summit, Ohio, US"
Summit,Utah,40.86688,-110.9535882,0,"Summit, Utah, US"
Sumner,Kansas,37.23683,-97.47721621,0,"Sumner, Kansas, US"
Sumner,Tennessee,36.46824,-86.45917204,21,"Sumner, Tennessee, US"
Sumter,Alabama,32.59117,-88.19916205,0,"Sumter, Alabama, US"
Sumter,Florida,28.70182,-82.0794267,7,"Sumter, Florida, US"
Sumter,Georgia,32.03651,-84.19821492,9,"Sumter, Georgia, US"
Sumter,South Carolina,33.91827,-80.37942316,3,"Sumter, South Carolina, US"
Sunflower,Mississippi,33.60193,-90.58882684,1,"Sunflower, Mississippi, US"
Surry,North Carolina,36.41689,-80.69102283,0,"Surry, North Carolina, US"
Surry,Virginia,37.11782,-76.88450012,0,"Surry, Virginia, US"
Susquehanna,Pennsylvania,41.82148,-75.80071959,2,"Susquehanna, Pennsylvania, US"
Sussex,Delaware,38.66144,-75.39031349,3,"Sussex, Delaware, US"
Sussex,New Jersey,41.13892,-74.69118243,26,"Sussex, New Jersey, US"
Sussex,Virginia,36.92433,-77.25791182,0,"Sussex, Virginia, US"
Sutter,California,39.03418,-121.6945899,2,"Sutter, California, US"
Suwannee,Florida,30.19746,-82.9909967,0,"Suwannee, Florida, US"
Swain,North Carolina,35.48666,-83.48748932,0,"Swain, North Carolina, US"
Sweetwater,Wyoming,41.65944,-108.8827882,0,"Sweetwater, Wyoming, US"
Swift,Minnesota,45.2829,-95.68264092,0,"Swift, Minnesota, US"
Swisher,Texas,34.53029,-101.7349174,0,"Swisher, Texas, US"
Switzerland,Indiana,38.82767,-85.03022429,0,"Switzerland, Indiana, US"
Talbot,Georgia,32.69643,-84.53351366,1,"Talbot, Georgia, US"
Talbot,Maryland,38.76618,-76.10882561,1,"Talbot, Maryland, US"
Talladega,Alabama,33.37823,-86.16886178,0,"Talladega, Alabama, US"
Tallahatchie,Mississippi,33.9534,-90.1729398,0,"Tallahatchie, Mississippi, US"
Tallapoosa,Alabama,32.86698,-85.79833053,2,"Tallapoosa, Alabama, US"
Tama,Iowa,42.07992,-92.53266945,2,"Tama, Iowa, US"
Taney,Missouri,36.65465,-93.04075153,1,"Taney, Missouri, US"
Tangipahoa,Louisiana,30.62889,-90.40664996,6,"Tangipahoa, Louisiana, US"
Taos,New Mexico,36.58006,-105.6310198,0,"Taos, New Mexico, US"
Tarrant,Texas,32.77144,-97.29101614,21,"Tarrant, Texas, US"
Tate,Mississippi,34.65134,-89.94485778,0,"Tate, Mississippi, US"
Tattnall,Georgia,32.04785,-82.05539188,0,"Tattnall, Georgia, US"
Taylor,Florida,30.04848,-83.60445406,0,"Taylor, Florida, US"
Taylor,Georgia,32.55793,-84.25077141,2,"Taylor, Georgia, US"
Taylor,Iowa,40.73711,-94.69778563,0,"Taylor, Iowa, US"
Taylor,Kentucky,37.36776,-85.3329931,0,"Taylor, Kentucky, US"
Taylor,Texas,32.30163,-99.89007449,1,"Taylor, Texas, US"
Taylor,West Virginia,39.33603,-80.0421439,0,"Taylor, West Virginia, US"
Tazewell,Illinois,40.50716,-89.51404662,2,"Tazewell, Illinois, US"
Tazewell,Virginia,37.12191,-81.56685568,0,"Tazewell, Virginia, US"
Tehama,California,40.12571,-122.2370171,0,"Tehama, California, US"
Telfair,Georgia,31.9283,-82.93491155,0,"Telfair, Georgia, US"
Teller,Colorado,38.88134,-105.1614893,1,"Teller, Colorado, US"
Terrebonne,Louisiana,29.37344,-90.82626855,13,"Terrebonne, Louisiana, US"
Terrell,Georgia,31.77528,-84.44069698,10,"Terrell, Georgia, US"
Terry,Texas,33.17403,-102.3354521,0,"Terry, Texas, US"
Teton,Idaho,43.75304,-111.2056773,0,"Teton, Idaho, US"
Teton,Wyoming,43.93522,-110.5890801,0,"Teton, Wyoming, US"
Texas,Missouri,37.31729,-91.96564727,0,"Texas, Missouri, US"
Texas,Oklahoma,36.74778,-101.4889765,0,"Texas, Oklahoma, US"
Thomas,Georgia,30.86392,-83.91847289,3,"Thomas, Georgia, US"
Thurston,Washington,46.92919,-122.8290656,1,"Thurston, Washington, US"
Tift,Georgia,31.45744,-83.5236119,1,"Tift, Georgia, US"
Tillamook,Oregon,45.46249,-123.712066,0,"Tillamook, Oregon, US"
Tillman,Oklahoma,34.37288,-98.92426619,0,"Tillman, Oklahoma, US"
Tioga,New York,42.16853,-76.30835812,0,"Tioga, New York, US"
Tioga,Pennsylvania,41.77255,-77.25433032,0,"Tioga, Pennsylvania, US"
Tippah,Mississippi,34.76872,-88.90988194,6,"Tippah, Mississippi, US"
Tippecanoe,Indiana,40.38873,-86.89413959,1,"Tippecanoe, Indiana, US"
Tipton,Indiana,40.31123,-86.05234925,0,"Tipton, Indiana, US"
Tipton,Tennessee,35.50194,-89.73694895,0,"Tipton, Tennessee, US"
Tishomingo,Mississippi,34.74023,-88.23917219,0,"Tishomingo, Mississippi, US"
Titus,Texas,33.2134,-94.96797273,0,"Titus, Texas, US"
Todd,Kentucky,36.83812,-87.17878374,0,"Todd, Kentucky, US"
Todd,South Dakota,43.19339,-100.7195503,0,"Todd, South Dakota, US"
Tolland,Connecticut,41.85854,-72.3308481,14,"Tolland, Connecticut, US"
Tom Green,Texas,31.40464,-100.462443,1,"Tom Green, Texas, US"
Tompkins,New York,42.44946,-76.47229843,0,"Tompkins, New York, US"
Tooele,Utah,40.44863,-113.1295715,0,"Tooele, Utah, US"
Toole,Montana,48.65578,-111.6942414,3,"Toole, Montana, US"
Toombs,Georgia,32.1206,-82.32957247,1,"Toombs, Georgia, US"
Torrance,New Mexico,34.64048,-105.8508949,0,"Torrance, New Mexico, US"
Towns,Georgia,34.91369,-83.7410746,0,"Towns, Georgia, US"
Transylvania,North Carolina,35.20384,-82.79638423,0,"Transylvania, North Carolina, US"
Traverse,Minnesota,45.77299,-96.47062949,0,"Traverse, Minnesota, US"
Travis,Texas,30.33432,-97.7853562,7,"Travis, Texas, US"
Trempealeau,Wisconsin,44.3036,-91.35893614,0,"Trempealeau, Wisconsin, US"
Treutlen,Georgia,32.40422,-82.56904553,0,"Treutlen, Georgia, US"
Trinity,Texas,31.08795,-95.1367187,0,"Trinity, Texas, US"
Troup,Georgia,33.03349,-85.02812115,3,"Troup, Georgia, US"
Trousdale,Tennessee,36.39026,-86.16087954,1,"Trousdale, Tennessee, US"
Trumbull,Ohio,41.31735,-80.76109643,8,"Trumbull, Ohio, US"
Tucker,West Virginia,39.11241,-79.57053576,0,"Tucker, West Virginia, US"
Tulare,California,36.22027,-118.8020203,11,"Tulare, California, US"
Tulsa,Oklahoma,36.1194,-95.94013939,16,"Tulsa, Oklahoma, US"
Tunica,Mississippi,34.64968,-90.37481167,1,"Tunica, Mississippi, US"
Tuolumne,California,38.02644,-119.9525093,0,"Tuolumne, California, US"
Turner,Georgia,31.71613,-83.62069378,0,"Turner, Georgia, US"
Turner,South Dakota,43.31091,-97.14865776,0,"Turner, South Dakota, US"
Tuscaloosa,Alabama,33.28726,-87.52556818,0,"Tuscaloosa, Alabama, US"
Tuscarawas,Ohio,40.44215,-81.47226262,0,"Tuscarawas, Ohio, US"
Tuscola,Michigan,43.46607,-83.41897025,5,"Tuscola, Michigan, US"
Twiggs,Georgia,32.67436,-83.43078662,0,"Twiggs, Georgia, US"
Twin Falls,Idaho,42.35441,-114.6685381,1,"Twin Falls, Idaho, US"
Tyler,Texas,30.77032,-94.37690895,0,"Tyler, Texas, US"
Tyler,West Virginia,39.46812,-80.88772676,0,"Tyler, West Virginia, US"
Uinta,Wyoming,41.28782,-110.5475782,0,"Uinta, Wyoming, US"
Uintah,Utah,40.12491,-109.5174415,0,"Uintah, Utah, US"
Ulster,New York,41.89028,-74.26252104,8,"Ulster, New York, US"
Umatilla,Oregon,45.59073,-118.7353826,0,"Umatilla, Oregon, US"
Unassigned,Alaska,,,2,"Unassigned, Alaska, US"
Unassigned,Arizona,,,26,"Unassigned, Arizona, US"
Unassigned,Arkansas,,,0,"Unassigned, Arkansas, US"
Unassigned,California,,,0,"Unassigned, California, US"
Unassigned,Colorado,,,34,"Unassigned, Colorado, US"
Unassigned,Connecticut,,,4,"Unassigned, Connecticut, US"
Unassigned,Delaware,,,16,"Unassigned, Delaware, US"
Unassigned,Florida,,,0,"Unassigned, Florida, US"
Unassigned,Georgia,,,5,"Unassigned,Georgia,US"
Unassigned,Hawaii,,,1,"Unassigned, Hawaii, US"
Unassigned,Idaho,,,0,"Unassigned, Idaho, US"
Unassigned,Illinois,,,1,"Unassigned, Illinois, US"
Unassigned,Indiana,,,0,"Unassigned, Indiana, US"
Unassigned,Iowa,,,3,"Unassigned, Iowa, US"
Unassigned,Kansas,,,8,"Unassigned, Kansas, US"
Unassigned,Kentucky,,,21,"Unassigned, Kentucky, US"
Unassigned,Louisiana,,,2,"Unassigned,Louisiana,US"
Unassigned,Maine,,,0,"Unassigned, Maine, US"
Unassigned,Maryland,,,0,"Unassigned, Maryland, US"
Unassigned,Massachusetts,,,179,"Unassigned, Massachusetts, US"
Unassigned,Michigan,,,2,"Unassigned, Michigan, US"
Unassigned,Minnesota,,,0,"Unassigned, Minnesota, US"
Unassigned,Mississippi,,,0,"Unassigned, Mississippi, US"
Unassigned,Missouri,,,0,"Unassigned, Missouri, US"
Unassigned,Montana,,,0,"Unassigned, Montana, US"
Unassigned,Nebraska,,,2,"Unassigned, Nebraska, US"
Unassigned,Nevada,,,4,"Unassigned, Nevada, US"
Unassigned,New Hampshire,,,18,"Unassigned, New Hampshire, US"
Unassigned,New Jersey,,,2,"Unassigned, New Jersey, US"
Unassigned,New Mexico,,,0,"Unassigned, New Mexico, US"
Unassigned,New York,,,0,"Unassigned, New York, US"
Unassigned,North Dakota,,,0,"Unassigned, North Dakota, US"
Unassigned,Northern Mariana Islands,,,1,"Unassigned, Northern Mariana Islands, US"
Unassigned,Ohio,,,18,"Unassigned, Ohio, US"
Unassigned,Oklahoma,,,0,"Unassigned, Oklahoma, US"
Unassigned,Oregon,,,1,"Unassigned, Oregon, US"
Unassigned,Pennsylvania,,,0,"Unassigned, Pennsylvania, US"
Unassigned,Rhode Island,,,40,"Unassigned, Rhode Island, US"
Unassigned,South Dakota,,,0,"Unassigned, South Dakota, US"
Unassigned,Tennessee,,,0,"Unassigned, Tennessee, US"
Unassigned,Utah,,,0,"Unassigned,Utah,US"
Unassigned,Vermont,,,1,"Unassigned, Vermont, US"
Unassigned,Virginia,,,83,"Unassigned, Virginia, US"
Unassigned,Washington,,,0,"Unassigned, Washington, US"
Unassigned,West Virginia,,,1,"Unassigned, West Virginia, US"
Unassigned,Wisconsin,,,0,"Unassigned, Wisconsin, US"
Unassigned,Wyoming,,,0,"Unassigned,Wyoming,US"
Unicoi,Tennessee,36.10891,-82.43709629,0,"Unicoi, Tennessee, US"
Union,Arkansas,33.16887,-92.59746952,0,"Union, Arkansas, US"
Union,Florida,30.04413,-82.37497443,0,"Union, Florida, US"
Union,Georgia,34.82996,-83.98967069,1,"Union, Georgia, US"
Union,Indiana,39.62551,-84.92497066,0,"Union, Indiana, US"
Union,Iowa,41.02773,-94.24234847,0,"Union, Iowa, US"
Union,Kentucky,37.66167,-87.94300009,0,"Union, Kentucky, US"
Union,Louisiana,32.83121,-92.3749373,3,"Union, Louisiana, US"
Union,Mississippi,34.49162,-89.00776006,0,"Union, Mississippi, US"
Union,New Jersey,40.65835,-74.30680092,161,"Union, New Jersey, US"
Union,North Carolina,34.98961,-80.52955873,1,"Union, North Carolina, US"
Union,Ohio,40.30016,-83.37239023,0,"Union, Ohio, US"
Union,Oregon,45.30915,-118.0068979,0,"Union, Oregon, US"
Union,Pennsylvania,40.96189,-77.05996014,0,"Union, Pennsylvania, US"
Union,South Carolina,34.68836,-81.61730349,0,"Union, South Carolina, US"
Union,South Dakota,42.83112,-96.6557828,0,"Union, South Dakota, US"
Union,Tennessee,36.2859,-83.83651902,0,"Union, Tennessee, US"
Upshur,Texas,32.73707,-94.93999853,0,"Upshur, Texas, US"
Upshur,West Virginia,38.89285,-80.23689136,0,"Upshur, West Virginia, US"
Upson,Georgia,32.87921,-84.30024826,0,"Upson, Georgia, US"
Utah,Utah,40.11667,-111.6657662,2,"Utah, Utah, US"
Uvalde,Texas,29.3574,-99.76229172,0,"Uvalde, Texas, US"
Val Verde,Texas,29.89149,-101.1525205,0,"Val Verde, Texas, US"
Valencia,New Mexico,34.7167,-106.8103733,0,"Valencia, New Mexico, US"
Valley,Idaho,44.76728,-115.5676773,0,"Valley, Idaho, US"
Van Buren,Arkansas,35.58096,-92.51295036,1,"Van Buren, Arkansas, US"
Van Buren,Iowa,40.75327,-91.95017958,0,"Van Buren, Iowa, US"
Van Buren,Michigan,42.2519,-86.01939087,1,"Van Buren, Michigan, US"
Van Buren,Tennessee,35.69864,-85.45221699,0,"Van Buren, Tennessee, US"
Van Wert,Ohio,40.85541,-84.591117,0,"Van Wert, Ohio, US"
Van Zandt,Texas,32.56484,-95.83766469,1,"Van Zandt, Texas, US"
Vance,North Carolina,36.36881,-78.40670845,0,"Vance, North Carolina, US"
Vanderburgh,Indiana,38.02659,-87.58763124,1,"Vanderburgh, Indiana, US"
Venango,Pennsylvania,41.40323,-79.75845449,0,"Venango, Pennsylvania, US"
Ventura,California,34.44466,-119.0910613,10,"Ventura, California, US"
Vermilion,Illinois,40.18417,-87.73384359,0,"Vermilion, Illinois, US"
Vermilion,Louisiana,29.83518,-92.30292538,1,"Vermilion, Louisiana, US"
Vermillion,Indiana,39.85234,-87.46160542,0,"Vermillion, Indiana, US"
Vernon,Louisiana,31.10885,-93.18153838,0,"Vernon, Louisiana, US"
Vernon,Missouri,37.84578,-94.34127305,0,"Vernon, Missouri, US"
Victoria,Texas,28.79781,-96.96813006,0,"Victoria, Texas, US"
Vigo,Indiana,39.42945,-87.39169027,2,"Vigo, Indiana, US"
Vilas,Wisconsin,46.05467,-89.51719204,0,"Vilas, Wisconsin, US"
Virginia Beach,Virginia,36.73286,-76.04566934,1,"Virginia Beach, Virginia, US"
Volusia,Florida,29.05859,-81.18263252,5,"Volusia, Florida, US"
Wabash,Illinois,38.44273,-87.84922065,0,"Wabash, Illinois, US"
Wabash,Indiana,40.84704,-85.79328272,0,"Wabash, Indiana, US"
Wabasha,Minnesota,44.28424,-92.23121312,0,"Wabasha, Minnesota, US"
Wabaunsee,Kansas,38.95472,-96.20350509,0,"Wabaunsee, Kansas, US"
Wagoner,Oklahoma,35.96024,-95.51911308,4,"Wagoner, Oklahoma, US"
Wahkiakum,Washington,46.2918,-123.4250831,0,"Wahkiakum, Washington, US"
Wake,North Carolina,35.78879,-78.65249174,0,"Wake, North Carolina, US"
Wakulla,Florida,30.16549,-84.39895211,0,"Wakulla, Florida, US"
Waldo,Maine,44.48583,-69.12061935,2,"Waldo, Maine, US"
Walker,Alabama,33.80271,-87.30027177,0,"Walker, Alabama, US"
Walker,Georgia,34.73376,-85.30165174,0,"Walker, Georgia, US"
Walker,Texas,30.73873,-95.57440968,0,"Walker, Texas, US"
Walla Walla,Washington,46.2304,-118.4775539,0,"Walla Walla, Washington, US"
Waller,Texas,30.01058,-95.99011759,0,"Waller, Texas, US"
Wallowa,Oregon,45.57894,-117.183538,0,"Wallowa, Oregon, US"
Walsh,North Dakota,48.36877,-97.72574783,0,"Walsh, North Dakota, US"
Walthall,Mississippi,31.14972,-90.10446654,0,"Walthall, Mississippi, US"
Walton,Florida,30.64204,-86.16935664,0,"Walton, Florida, US"
Walton,Georgia,33.78018,-83.73552314,2,"Walton, Georgia, US"
Walworth,Wisconsin,42.66858,-88.54163073,0,"Walworth, Wisconsin, US"
Wapello,Iowa,41.03065,-92.40954728,0,"Wapello, Iowa, US"
Ward,North Dakota,48.2239,-101.5436763,0,"Ward, North Dakota, US"
Ware,Georgia,31.05449,-82.42224148,4,"Ware, Georgia, US"
Warren,Georgia,33.41146,-82.67795848,0,"Warren, Georgia, US"
Warren,Indiana,40.34728,-87.35602659,1,"Warren, Indiana, US"
Warren,Iowa,41.33559,-93.56007641,0,"Warren, Iowa, US"
Warren,Kentucky,36.99903,-86.42672751,0,"Warren, Kentucky, US"
Warren,Mississippi,32.3581,-90.83352619,0,"Warren, Mississippi, US"
Warren,Missouri,38.76529,-91.16124662,0,"Warren, Missouri, US"
Warren,New Jersey,40.85952,-74.99556527,15,"Warren, New Jersey, US"
Warren,New York,43.56173,-73.8433699,0,"Warren, New York, US"
Warren,North Carolina,36.39728,-78.10652228,0,"Warren, North Carolina, US"
Warren,Ohio,39.42582,-84.16557457,0,"Warren, Ohio, US"
Warren,Pennsylvania,41.81305,-79.26969577,0,"Warren, Pennsylvania, US"
Warren,Tennessee,35.67283,-85.77969117,0,"Warren, Tennessee, US"
Warren,Virginia,38.90848,-78.20280433,0,"Warren, Virginia, US"
Warrick,Indiana,38.08923,-87.2716085,2,"Warrick, Indiana, US"
Wasatch,Utah,40.3311,-111.1691419,0,"Wasatch, Utah, US"
Wasco,Oregon,45.16293,-121.1670954,0,"Wasco, Oregon, US"
Waseca,Minnesota,44.02211,-93.58720034,0,"Waseca, Minnesota, US"
Washakie,Wyoming,43.90452,-107.680187,0,"Washakie, Wyoming, US"
Washington,Alabama,31.40928,-88.20689944,1,"Washington, Alabama, US"
Washington,Arkansas,35.97684,-94.21800746,0,"Washington, Arkansas, US"
Washington,Colorado,39.97016,-103.202587,0,"Washington, Colorado, US"
Washington,Florida,30.61359,-85.66002461,0,"Washington, Florida, US"
Washington,Georgia,32.96712,-82.79357039,0,"Washington, Georgia, US"
Washington,Idaho,44.45275,-116.7847688,0,"Washington, Idaho, US"
Washington,Illinois,38.35309,-89.40982703,0,"Washington, Illinois, US"
Washington,Indiana,38.6022,-86.1049363,0,"Washington, Indiana, US"
Washington,Iowa,41.33577,-91.71725711,3,"Washington, Iowa, US"
Washington,Kentucky,37.75599,-85.17407732,0,"Washington, Kentucky, US"
Washington,Louisiana,30.85289,-90.03866652,7,"Washington, Louisiana, US"
Washington,Maine,45.01607,-67.62813524,0,"Washington, Maine, US"
Washington,Maryland,39.60836,-77.82002295,0,"Washington, Maryland, US"
Washington,Minnesota,45.03865,-92.88429635,2,"Washington, Minnesota, US"
Washington,Mississippi,33.28392,-90.94196237,2,"Washington, Mississippi, US"
Washington,Missouri,37.9613,-90.87948158,0,"Washington, Missouri, US"
Washington,Nebraska,41.52816,-96.22019892,0,"Washington, Nebraska, US"
Washington,New York,43.31154,-73.43043448,1,"Washington, New York, US"
Washington,North Carolina,35.8381,-76.57299037,1,"Washington, North Carolina, US"
Washington,Ohio,39.45691,-81.49121382,0,"Washington, Ohio, US"
Washington,Oklahoma,36.71381,-95.90514104,2,"Washington, Oklahoma, US"
